2.000000000000000000e+00 2.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
6.411999999999999922e-01 1.062619999999999898e+00 1.062619999999999898e+00 1.308380000000000098e+00 1.308380000000000098e+00 1.546759999999999913e+00
-1.757319185840653164e+00 -9.585916478665651441e-01 -1.160396019327292194e+00 -7.758632987134270742e-01 -1.223523853845014608e+00 -1.489482786555996086e+00
3.238605697370622871e-01 2.403263071312564669e-01 2.929287051807486497e-01 2.858902419844313036e-01 1.326952418400269285e-01 1.118445778856796413e-01
