2.000000000000000000e+00 2.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
6.411999999999999922e-01 1.062619999999999898e+00 1.062619999999999898e+00 1.308380000000000098e+00 1.308380000000000098e+00 1.546759999999999913e+00
-1.694972412169897469e+00 -1.251356031776082789e+00 -1.484521430240892892e+00 -8.535266475377862871e-01 -1.462338040312201493e+00 -1.492189854056721776e+00
1.846003514017775238e-01 1.302521491530308773e-01 2.086120576975529495e-01 1.824454495227169626e-01 7.920853522591350671e-02 7.306032508418505711e-02
