F_red,F_blue,NF_red,NF_blue
-1.5185091497318148,1.5185091497318068,-0.8017560322057895,0.8017560322057921
9.765816128708199,-9.765816128708162,5.274343453078077,-5.27434345307809
-13.80720191189697,14.807201911896923,-7.544743160195557,8.544743160195575
