#Order, x, y, width
1 239 82.36617196584409 19.0
1 240 82.32442919335536 19.0
1 241 82.28271678866255 19.0
1 242 82.24103493102149 19.0
1 243 82.19938379429776 20.0
1 244 82.1577635469727 20.0
1 245 82.11617435215055 20.0
1 246 82.07461636756655 20.0
1 247 82.03308974559603 20.0
1 248 81.9915946332647 20.0
1 249 81.9501311722597 20.0
1 250 81.90869949894179 20.0
1 251 81.86729974435839 20.0
1 252 81.82593203425765 20.0
1 253 81.7845964891034 20.0
1 254 81.74329322409096 19.0
1 255 81.70202234916404 19.0
1 256 81.66078396903222 19.0
1 257 81.61957818318956 19.0
1 258 81.57840508593385 19.0
1 259 81.5372647663869 19.0
1 260 81.49615730851544 19.0
1 261 81.45508279115295 19.0
1 262 81.41404128802223 19.0
1 263 81.37303286775874 19.0
1 264 81.33205759393469 19.0
1 265 81.29111552508394 19.0
1 266 81.25020671472745 19.0
1 267 81.2093312113997 20.0
1 268 81.1684890586755 19.0
1 269 81.12768029519783 20.0
1 270 81.08690495470597 20.0
1 271 81.04616306606465 20.0
1 272 81.00545465329354 20.0
1 273 80.96477973559756 20.0
1 274 80.92413832739773 20.0
1 275 80.8835304383626 20.0
1 276 80.84295607344035 20.0
1 277 80.8024152328913 20.0
1 278 80.76190791232126 19.0
1 279 80.72143410271505 19.0
1 280 80.68099379047092 19.0
1 281 80.64058695743523 19.0
1 282 80.60021358093782 19.0
1 283 80.55987363382772 19.0
1 284 80.51956708450948 19.0
1 285 80.47929389697984 19.0
1 286 80.43905403086502 19.0
1 287 80.39884744145832 19.0
1 288 80.3586740797582 19.0
1 289 80.3185338925068 18.0
1 290 80.27842682222888 19.0
1 291 80.2383528072711 19.0
1 292 80.1983117818418 20.0
1 293 80.158303676051 20.0
1 294 80.118328415951 20.0
1 295 80.078385923577 20.0
1 296 80.03847611698845 20.0
1 297 79.99859891031043 20.0
1 298 79.95875421377552 20.0
1 299 79.9189419337659 20.0
1 300 79.8791619728558 20.0
1 301 79.83941422985424 20.0
1 302 79.79969859984804 19.0
1 303 79.76001497424505 19.0
1 304 79.72036324081773 19.0
1 305 79.680743283747 19.0
1 306 79.64115498366617 19.0
1 307 79.60159821770526 19.0
1 308 79.5620728595355 19.0
1 309 79.52257877941403 19.0
1 310 79.48311584422882 19.0
1 311 79.44368391754368 19.0
1 312 79.4042828596437 19.0
1 313 79.36491252758057 19.0
1 314 79.32557277521833 19.0
1 315 79.28626345327905 19.0
1 316 79.24698440938882 19.0
1 317 79.20773548812384 19.0
1 318 79.16851653105661 20.0
1 319 79.12932737680225 20.0
1 320 79.09016786106496 20.0
1 321 79.05103781668457 20.0
1 322 79.01193707368319 20.0
1 323 78.97286545931195 20.0
1 324 78.93382279809786 20.0
1 325 78.89480891189064 20.0
1 326 78.85582361990971 19.0
1 327 78.81686673879126 19.0
1 328 78.77793808263527 19.0
1 329 78.73903746305264 19.0
1 330 78.70016468921233 19.0
1 331 78.66131956788855 19.0
1 332 78.62250190350802 18.0
1 333 78.58371149819706 19.0
1 334 78.54494815182895 19.0
1 335 78.50621166207102 19.0
1 336 78.46750182443203 19.0
1 337 78.42881843230919 19.0
1 338 78.39016127703542 19.0
1 339 78.35153014792658 19.0
1 340 78.31292483232846 19.0
1 341 78.27434511566398 20.0
1 342 78.23579078148006 19.0
1 343 78.19726161149478 20.0
1 344 78.1587573856442 20.0
1 345 78.1202778821292 20.0
1 346 78.08182287746233 20.0
1 347 78.04339214651445 20.0
1 348 78.00498546256138 20.0
1 349 77.96660259733044 20.0
1 350 77.92824332104682 20.0
1 351 77.88990740248008 19.0
1 352 77.85159460899013 19.0
1 353 77.81330470657358 19.0
1 354 77.77503745990957 19.0
1 355 77.7367926324058 19.0
1 356 77.69856998624408 19.0
1 357 77.66036928242619 19.0
1 358 77.62219028081911 19.0
1 359 77.58403274020053 19.0
1 360 77.54589641830394 19.0
1 361 77.50778107186372 19.0
1 362 77.46968645665997 19.0
1 363 77.43161232756323 19.0
1 364 77.39355843857905 19.0
1 365 77.35552454289231 19.0
1 366 77.31751039291146 19.0
1 367 77.27951574031253 19.0
1 368 77.2415403360829 20.0
1 369 77.20358393056503 20.0
1 370 77.1656462734998 20.0
1 371 77.12772711406986 20.0
1 372 77.0898262009426 20.0
1 373 77.05194328231299 20.0
1 374 77.01407810594627 20.0
1 375 76.97623041922026 19.0
1 376 76.93839996916768 19.0
1 377 76.90058650251798 19.0
1 378 76.86278976573921 19.0
1 379 76.82500950507949 19.0
1 380 76.78724546660827 19.0
1 381 76.74949739625741 19.0
1 382 76.711765039862 19.0
1 383 76.67404814320089 19.0
1 384 76.63634645203707 19.0
1 385 76.59865971215766 26.0
1 386 76.56098766941376 19.0
1 387 76.52333006976009 19.0
1 388 76.48568665929419 19.0
1 389 76.44805718429551 19.0
1 390 76.41044139126414 19.0
1 391 76.37283902695943 22.0
1 392 76.33524983843813 20.0
1 393 76.29767357309237 19.0
1 394 76.26010997868738 20.0
1 395 76.22255880339894 20.0
1 396 76.1850197958504 20.0
1 397 76.1474927051496 20.0
1 398 76.10997728092548 20.0
1 399 76.07247327336424 20.0
1 400 76.03498043324545 19.0
1 401 75.99749851197762 19.0
1 402 75.96002726163367 19.0
1 403 75.92256643498604 19.0
1 404 75.88511578554143 19.0
1 405 75.84767506757534 19.0
1 406 75.81024403616625 19.0
1 407 75.77282244722954 19.0
1 408 75.73541005755104 19.0
1 409 75.69800662482025 19.0
1 410 75.66061190766342 19.0
1 411 75.62322566567617 19.0
1 412 75.58584765945571 19.0
1 413 75.54847765063302 19.0
1 414 75.51111540190443 19.0
1 415 75.47376067706307 19.0
1 416 75.4364132410299 20.0
1 417 75.39907285988448 20.0
1 418 75.36173930089537 19.0
1 419 75.32441233255017 20.0
1 420 75.28709172458541 20.0
1 421 75.24977724801583 20.0
1 422 75.21246867516366 20.0
1 423 75.17516577968723 20.0
1 424 75.13786833660959 20.0
1 425 75.10057612234644 20.0
1 426 75.0632889147341 19.0
1 427 75.02600649305683 19.0
1 428 74.98872863807406 19.0
1 429 74.95145513204704 19.0
1 430 74.91418575876534 19.0
1 431 74.87692030357302 19.0
1 432 74.83965855339434 19.0
1 433 74.80240029675916 19.0
1 434 74.76514532382812 19.0
1 435 74.72789342641731 19.0
1 436 74.69064439802268 19.0
1 437 74.65339803384427 19.0
1 438 74.61615413080966 19.0
1 439 74.57891248759762 19.0
1 440 74.54167290466101 19.0
1 441 74.5044351842495 19.0
1 442 74.467199130432 19.0
1 443 74.42996454911858 20.0
1 444 74.39273124808219 19.0
1 445 74.35549903697999 20.0
1 446 74.31826772737432 20.0
1 447 74.28103713275338 20.0
1 448 74.24380706855149 20.0
1 449 74.20657735216899 20.0
1 450 74.169347802992 20.0
1 451 74.13211824241148 19.0
1 452 74.09488849384238 19.0
1 453 74.05765838274198 19.0
1 454 74.0204277366283 19.0
1 455 73.98319638509794 19.0
1 456 73.94596415984356 19.0
1 457 73.90873089467107 22.0
1 458 73.87149642551665 18.0
1 459 73.83426059046316 19.0
1 460 73.7970232297562 19.0
1 461 73.75978418582012 19.0
1 462 73.72254330327344 19.0
1 463 73.68530042894393 19.0
1 464 73.64805541188352 19.0
1 465 73.61080810338272 19.0
1 466 73.5735583569847 19.0
1 467 73.53630602849915 19.0
1 468 73.49905097601571 19.0
1 469 73.46179305991699 20.0
1 470 73.42453214289145 20.0
1 471 73.38726808994582 20.0
1 472 73.35000076841709 20.0
1 473 73.3127300479844 20.0
1 474 73.27545580068042 20.0
1 475 73.23817790090244 18.0
1 476 73.20089622542305 18.0
1 477 73.16361065340074 18.0
1 478 73.1263210663898 19.0
1 479 73.08902734835026 19.0
1 480 73.05172938565718 19.0
1 481 73.01442706710986 19.0
1 482 72.97712028394058 19.0
1 483 72.93980892982296 19.0
1 484 72.90249290088026 19.0
1 485 72.86517209569305 19.0
1 486 72.82784641530677 19.0
1 487 72.79051576323877 19.0
1 488 72.75318004548524 19.0
1 489 72.71583917052766 19.0
1 490 72.6784930493391 19.0
1 491 72.64114159539 19.0
1 492 72.60378472465356 19.0
1 493 72.56642235561154 19.0
1 494 72.5290544092584 19.0
1 495 72.4916808091066 19.0
1 496 72.45430148119053 20.0
1 497 72.41691635407066 20.0
1 498 72.37952535883701 20.0
1 499 72.34212842911279 20.0
1 500 72.3047255010574 20.0
1 501 72.26731651336904 20.0
1 502 72.22990140728731 19.0
1 503 72.19248012659537 19.0
1 504 72.15505261762173 19.0
1 505 72.1176188292418 19.0
1 506 72.08017871287923 19.0
1 507 72.04273222250683 19.0
1 508 72.0052793146472 19.0
1 509 71.96781994837316 19.0
1 510 71.93035408530781 19.0
1 511 71.89288168962436 19.0
1 512 71.85540272804555 19.0
1 513 71.81791716984293 19.0
1 514 71.78042498683587 19.0
1 515 71.74292615338996 19.0
1 516 71.70542064641567 19.0
1 517 71.66790844536627 19.0
1 518 71.6303895322357 19.0
1 519 71.59286389155604 19.0
1 520 71.5553315103948 19.0
1 521 71.51779237835198 18.0
1 522 71.48024648755663 20.0
1 523 71.4426938326635 20.0
1 524 71.40513441084886 20.0
1 525 71.3675682218069 20.0
1 526 71.329995267745 20.0
1 527 71.29241555337919 20.0
1 528 71.25482908592936 19.0
1 529 71.21723587511404 19.0
1 530 71.17963593314508 20.0
1 531 71.14202927472189 19.0
1 532 71.10441591702565 18.0
1 533 71.06679587971311 19.0
1 534 71.02916918491016 19.0
1 535 70.99153585720525 19.0
1 536 70.95389592364229 19.0
1 537 70.916249413714 19.0
1 538 70.87859635935375 19.0
1 539 70.84093679492888 19.0
1 540 70.80327075723181 19.0
1 541 70.76559828547295 19.0
1 542 70.7279194212717 19.0
1 543 70.69023420864805 19.0
1 544 70.6525426940139 19.0
1 545 70.61484492616401 19.0
1 546 70.57714095626679 19.0
1 547 70.53943083785441 19.0
1 548 70.50171462681395 20.0
1 549 70.46399238137666 20.0
1 550 70.42626416210848 20.0
1 551 70.38853003189902 20.0
1 552 70.35079005595199 20.0
1 553 70.31304430177316 20.0
1 554 70.27529283916057 20.0
1 555 70.23753574019274 20.0
1 556 70.19977307921718 20.0
1 557 70.16200493283935 19.0
1 558 70.12423137991037 19.0
1 559 70.08645250151517 19.0
1 560 70.04866838096042 19.0
1 561 70.01087910376208 19.0
1 562 69.97308475763278 19.0
1 563 69.9352854324693 25.0
1 564 69.89748122033913 19.0
1 565 69.85967221546787 19.0
1 566 69.8218585142256 19.0
1 567 69.78404021511368 19.0
1 568 69.74621741875045 19.0
1 569 69.70839022785829 19.0
1 570 69.67055874724869 19.0
1 571 69.63272308380888 19.0
1 572 69.5948833464866 19.0
1 573 69.55703964627638 19.0
1 574 69.51919209620432 19.0
1 575 69.48134081131332 20.0
1 576 69.44348590864824 20.0
1 577 69.40562750724045 20.0
1 578 69.3677657280928 20.0
1 579 69.32990069416368 20.0
1 580 69.29203253035188 20.0
1 581 69.25416136348036 20.0
1 582 69.21628732228051 20.0
1 583 69.1784105373761 20.0
1 584 69.14053114126696 20.0
1 585 69.10264926831252 20.0
1 586 69.06476505471544 20.0
1 587 69.02687863850464 19.0
1 588 68.98899015951929 19.0
1 589 68.95109975939081 19.0
1 590 68.91320758152665 19.0
1 591 68.87531377109251 19.0
1 592 68.83741847499594 19.0
1 593 68.79952184186752 19.0
1 594 68.76162402204481 19.0
1 595 68.72372516755321 18.0
1 596 68.68582543208962 19.0
1 597 68.64792497100343 19.0
1 598 68.61002394127898 19.0
1 599 68.57212250151733 19.0
1 600 68.5342208119179 19.0
1 601 68.49631903426072 20.0
1 602 68.45841733188699 19.0
1 603 68.42051586968148 19.0
1 604 68.38261481405327 20.0
1 605 68.34471433291715 20.0
1 606 68.30681459567514 20.0
1 607 68.26891577319698 20.0
1 608 68.23101803780149 20.0
1 609 68.19312156323747 20.0
1 610 68.15522652466407 20.0
1 611 68.11733309863232 20.0
1 612 68.07944146306484 20.0
1 613 68.04155179723709 20.0
1 614 68.00366428175737 19.0
1 615 67.96577909854781 19.0
1 616 67.92789643082396 19.0
1 617 67.89001646307571 19.0
1 618 67.85213938104712 19.0
1 619 67.81426537171659 19.0
1 620 67.7763946232771 19.0
1 621 67.738527325116 19.0
1 622 67.70066366779496 19.0
1 623 67.6628038430301 19.0
1 624 67.6249480436716 19.0
1 625 67.5870964636831 19.0
1 626 67.54924929812262 19.0
1 627 67.51140674312069 19.0
1 628 67.47356899586134 19.0
1 629 67.43573625456055 19.0
1 630 67.39790871844673 19.0
1 631 67.36008658773957 20.0
1 632 67.32227006362965 20.0
1 633 67.28445934825825 20.0
1 634 67.2466546446959 20.0
1 635 67.2088561569228 20.0
1 636 67.17106408980742 20.0
1 637 67.13327864908567 20.0
1 638 67.09550004134087 20.0
1 639 67.05772847398251 20.0
1 640 67.01996415522515 20.0
1 641 66.98220729406856 20.0
1 642 66.94445810027614 19.0
1 643 66.90671678435422 19.0
1 644 66.86898355753135 19.0
1 645 66.8312586317376 19.0
1 646 66.79354221958336 19.0
1 647 66.75583453433833 19.0
1 648 66.71813578991156 19.0
1 649 66.68044620082888 19.0
1 650 66.6427659822142 19.0
1 651 66.60509534976647 19.0
1 652 66.56743451974003 19.0
1 653 66.52978370892423 19.0
1 654 66.49214313462073 19.0
1 655 66.45451301462434 19.0
1 656 66.41689356720123 19.0
1 657 66.37928501106822 19.0
1 658 66.34168756537275 19.0
1 659 66.3041014496706 20.0
1 660 66.26652688390625 20.0
1 661 66.22896408839175 20.0
1 662 66.19141328378603 20.0
1 663 66.15387469107375 20.0
1 664 66.1163485315451 20.0
1 665 66.07883502677483 20.0
1 666 66.04133439860165 20.0
1 667 66.00384686910763 20.0
1 668 65.96637266059784 20.0
1 669 65.92891199557913 19.0
1 670 65.89146509673989 20.0
1 671 65.85403218693038 19.0
1 672 65.81661348914115 19.0
1 673 65.77920922648266 19.0
1 674 65.7418196221659 19.0
1 675 65.7044448994813 19.0
1 676 65.66708528177807 19.0
1 677 65.62974099244539 19.0
1 678 65.59241225489096 19.0
1 679 65.55509929252102 19.0
1 680 65.51780232872076 19.0
1 681 65.48052158683413 19.0
1 682 65.44325729014352 19.0
1 683 65.40600966185045 19.0
1 684 65.36877892505504 19.0
1 685 65.33156530273735 19.0
1 686 65.29436901773582 19.0
1 687 65.25719029272949 19.0
1 688 65.22002935021723 19.0
1 689 65.18288641249896 20.0
1 690 65.14576170165545 20.0
1 691 65.10865543952937 20.0
1 692 65.07156784770635 20.0
1 693 65.03449914749497 20.0
1 694 64.99744955990784 20.0
1 695 64.96041930564277 20.0
1 696 64.92340860506417 20.0
1 697 64.88641767818265 20.0
1 698 64.84944674463773 20.0
1 699 64.81249602367862 19.0
1 700 64.77556573414456 19.0
1 701 64.73865609444823 19.0
1 702 64.70176732255536 19.0
1 703 64.66489963596696 19.0
1 704 64.62805325170177 19.0
1 705 64.59122838627653 19.0
1 706 64.55442525568989 19.0
1 707 64.5176440754012 19.0
1 708 64.4808850603171 19.0
1 709 64.44414842476895 19.0
1 710 64.4074343824982 19.0
1 711 64.37074314663813 19.0
1 712 64.33407492969518 19.0
1 713 64.2974299435327 19.0
1 714 64.26080839935355 19.0
1 715 64.22421050768155 20.0
1 716 64.18763647834629 20.0
1 717 64.15108652046537 20.0
1 718 64.11456084242651 20.0
1 719 64.07805965187197 20.0
1 720 64.04158315568124 20.0
1 721 64.00513155995517 20.0
1 722 63.968705069998364 20.0
1 723 63.93230389030455 20.0
1 724 63.89592822453805 20.0
1 725 63.85957827552001 20.0
1 726 63.82325424521056 20.0
1 727 63.786956334694565 19.0
1 728 63.750684744164545 19.0
1 729 63.7144396729056 19.0
1 730 63.67822131928021 19.0
1 731 63.64202988071263 19.0
1 732 63.60586555367323 19.0
1 733 63.569728533663636 19.0
1 734 63.533619015202 19.0
1 735 63.49753719180862 19.0
1 736 63.46148325598945 19.0
1 737 63.42545739922397 19.0
1 738 63.38945981194763 19.0
1 739 63.353490683541025 19.0
1 740 63.31755020231271 21.0
1 741 63.281638555487106 19.0
1 742 63.24575592918943 20.0
1 743 63.20990250843242 19.0
1 744 63.174078477103066 20.0
1 745 63.13828401794777 20.0
1 746 63.102519312560304 20.0
1 747 63.066784541368136 20.0
1 748 63.03107988361914 20.0
1 749 62.995405517368845 20.0
1 750 62.95976161946745 20.0
1 751 62.92414836554792 20.0
1 752 62.888565930012206 20.0
1 753 62.85301448601989 20.0
1 754 62.81749420547484 19.0
1 755 62.78200525901567 20.0
1 756 62.74654781599999 19.0
1 757 62.71112204449646 19.0
1 758 62.67572811127049 19.0
1 759 62.64036618177309 19.0
1 760 62.60503642013157 19.0
1 761 62.56973898913576 19.0
1 762 62.53447405022921 19.0
1 763 62.499241763495824 19.0
1 764 62.46404228765244 19.0
1 765 62.4288757800343 19.0
1 766 62.39374239658896 19.0
1 767 62.358642291862004 19.0
1 768 62.323575618990226 19.0
1 769 62.28854252968993 19.0
1 770 62.25354317424595 19.0
1 771 62.218577701506476 19.0
1 772 62.18364625886804 20.0
1 773 62.1487489922707 19.0
1 774 62.11388604618625 20.0
1 775 62.07905756360968 20.0
1 776 62.044263686052275 20.0
1 777 62.00950455352921 18.0
1 778 61.97478030455586 20.0
1 779 61.94009107613516 20.0
1 780 61.905437003751274 20.0
1 781 61.870818221362725 20.0
1 782 61.836234861391674 19.0
1 783 61.80168705471907 20.0
1 784 61.767174930675296 20.0
1 785 61.73269861703416 19.0
1 786 61.69825824000472 19.0
1 787 61.663853924224505 19.0
1 788 61.629485792752824 19.0
1 789 61.5951539670636 19.0
1 790 61.56085856704054 19.0
1 791 61.526599710967844 19.0
1 792 61.492377515526684 19.0
1 793 61.45819209578832 19.0
1 794 61.42404356520828 19.0
1 795 61.3899320356187 19.0
1 796 61.355857617226974 19.0
1 797 61.3218204186075 19.0
1 798 61.287820546696075 19.0
1 799 61.25385810678664 19.0
1 800 61.21993320252534 19.0
1 801 61.186045935907885 19.0
1 802 61.152196407270615 19.0
1 803 61.11838471529135 19.0
1 804 61.084610956982516 19.0
1 805 61.050875227684706 20.0
1 806 61.01717762107056 20.0
1 807 60.98351822913163 20.0
1 808 60.94989714218265 20.0
1 809 60.9163144488533 20.0
1 810 60.88277023608721 20.0
1 811 60.84926458913842 20.0
1 812 60.815797591570174 20.0
1 813 60.78236932524939 20.0
1 814 60.748979870347 19.0
1 815 60.71562930533318 19.0
1 816 60.682317706977294 19.0
1 817 60.64904515034453 19.0
1 818 60.61581170879555 19.0
1 819 60.58261745398348 19.0
1 820 60.54946245585272 19.0
1 821 60.51634678263937 19.0
1 822 60.483270500868514 19.0
1 823 60.450233675352635 19.0
1 824 60.41723636919091 19.0
1 825 60.384278643773285 19.0
1 826 60.351360558773216 19.0
1 827 60.318482172151384 19.0
1 828 60.28564354015566 19.0
1 829 60.25284471731854 19.0
1 830 60.22008575646154 19.0
1 831 60.187366708691634 19.0
1 832 60.15468762340347 19.0
1 833 60.122048548282436 20.0
1 834 60.089449529301405 19.0
1 835 60.05689061072325 20.0
1 836 60.02437183510504 20.0
1 837 59.991893243295415 20.0
1 838 59.959454874439125 20.0
1 839 59.927056765976566 20.0
1 840 59.894698953647584 20.0
1 841 59.862381471493265 20.0
1 842 59.830104351857585 20.0
1 843 59.79786762538813 20.0
1 844 59.76567132104257 19.0
1 845 59.73351546608997 20.0
1 846 59.70140008611321 20.0
1 847 59.669325205010416 19.0
1 848 59.63729084500018 19.0
1 849 59.60529702662768 19.0
1 850 59.57334376876179 19.0
1 851 59.54143108860481 19.0
1 852 59.509559001694505 19.0
1 853 59.47772752190485 19.0
1 854 59.445936661454866 19.0
1 855 59.414186430912814 19.0
1 856 59.382476839196 19.0
1 857 59.350807893581475 19.0
1 858 59.319179599707276 19.0
1 859 59.28759196157772 19.0
1 860 59.25604498157114 19.0
1 861 59.224538660441205 19.0
1 862 59.19307299732597 19.0
1 863 59.16164798975174 19.0
1 864 59.130263633640624 20.0
1 865 59.0989199233123 20.0
1 866 59.067616851498016 20.0
1 867 59.03635440933574 20.0
1 868 59.005132586387376 20.0
1 869 58.97395137064154 20.0
1 870 58.94281074851508 20.0
1 871 58.91171070486936 20.0
1 872 58.88065122300988 20.0
1 873 58.84963228469507 20.0
1 874 58.81865387014807 20.0
