#Order, x, y, width
3 199 157.08803773231514 18.0
3 200 157.11582791999072 18.0
3 201 157.1436778402934 23.0
3 202 157.171587866097 19.0
3 203 157.19955837027527 23.0
3 204 157.22758972570205 23.0
3 205 157.25568230525107 18.0
3 206 157.28383648179616 23.0
3 207 157.31205262821106 23.0
3 208 157.34033111736963 23.0
3 209 157.36867232214558 23.0
3 210 157.39707661541277 23.0
3 211 157.42554437004495 23.0
3 212 157.4540759589159 23.0
3 213 157.48267175489943 23.0
3 214 157.51133213086933 23.0
3 215 157.54005745969937 23.0
3 216 157.56884811426337 18.0
3 217 157.59770446743508 23.0
3 218 157.6266268920883 23.0
3 219 157.6556157610968 23.0
3 220 157.68467144733444 23.0
3 221 157.71379432367493 23.0
3 222 157.7429847629921 23.0
3 223 157.77224313815972 23.0
3 224 157.8015698220516 24.0
3 225 157.8309651875415 18.0
3 226 157.86042960750322 19.0
3 227 157.88996345481056 18.0
3 228 157.91956710233728 18.0
3 229 157.94924092295722 22.0
3 230 157.9789852895441 23.0
3 231 158.00880057497176 23.0
3 232 158.038687152114 18.0
3 233 158.06864539384452 18.0
3 234 158.0986756730372 19.0
3 235 158.1287783625658 19.0
3 236 158.15895383530412 23.0
3 237 158.1892024641259 18.0
3 238 158.21952462190498 19.0
3 239 158.24992068151514 23.0
3 240 158.28039101583016 23.0
3 241 158.31093599772382 23.0
3 242 158.34155600006991 23.0
3 243 158.3722513957422 23.0
3 244 158.40302255761455 23.0
3 245 158.43386985856068 23.0
3 246 158.4647936714544 23.0
3 247 158.49579436916952 23.0
3 248 158.52687232457976 18.0
3 249 158.558027910559 23.0
3 250 158.58926149998095 23.0
3 251 158.62057346571945 23.0
3 252 158.65196418064826 23.0
3 253 158.6834340176412 23.0
3 254 158.714983349572 19.0
3 255 158.7466125493145 23.0
3 256 158.77832198974247 19.0
3 257 158.8101120437297 18.0
3 258 158.84198308415 18.0
3 259 158.87393548387712 18.0
3 260 158.9059696157849 18.0
3 261 158.93808585274707 18.0
3 262 158.97028456763744 18.0
3 263 159.0025661333298 22.0
3 264 159.03493092269792 22.0
3 265 159.06737930861564 22.0
3 266 159.0999116639567 19.0
3 267 159.13252836159492 23.0
3 268 159.16522977440408 22.0
3 269 159.19801627525794 23.0
3 270 159.23088823703034 19.0
3 271 159.263846032595 18.0
3 272 159.29689003482576 23.0
3 273 159.3300206165964 23.0
3 274 159.36323815078075 23.0
3 275 159.3965430102525 23.0
3 276 159.42993556788548 23.0
3 277 159.4634161965535 23.0
3 278 159.49698526913036 23.0
3 279 159.53064315848982 23.0
3 280 159.56439023750568 23.0
3 281 159.5982268790517 23.0
3 282 159.6321534560017 23.0
3 283 159.66617034122947 23.0
3 284 159.70027790760878 23.0
3 285 159.73447652801343 23.0
3 286 159.7687665753172 23.0
3 287 159.8031484223939 23.0
3 288 159.83762244211727 23.0
3 289 159.87218900736113 18.0
3 290 159.9068484909993 19.0
3 291 159.94160126590552 18.0
3 292 159.97644770495359 23.0
3 293 160.0113881810173 18.0
3 294 160.04642306697045 22.0
3 295 160.0815527356868 18.0
3 296 160.1167775600402 19.0
3 297 160.15209791290437 19.0
3 298 160.18751416715313 23.0
3 299 160.22302669566028 23.0
3 300 160.25863587129956 23.0
3 301 160.2943420669448 18.0
3 302 160.33014565546978 19.0
3 303 160.3660470097483 23.0
3 304 160.40204650265412 23.0
3 305 160.43814450706105 23.0
3 306 160.47434139584288 18.0
3 307 160.5106375418734 23.0
3 308 160.54703331802637 21.0
3 309 160.58352909717559 23.0
3 310 160.62012525219487 23.0
3 311 160.65682215595797 23.0
3 312 160.6936201813387 23.0
3 313 160.73051970121085 23.0
3 314 160.7675210884482 24.0
3 315 160.80462471592452 23.0
3 316 160.84183095651363 23.0
3 317 160.8791401830893 23.0
3 318 160.91655276852532 23.0
3 319 160.9540690856955 24.0
3 320 160.99168950747358 24.0
3 321 161.0294144067334 23.0
3 322 161.06724415634872 18.0
3 323 161.10517912919332 23.0
3 324 161.14321969814102 23.0
3 325 161.1813662360656 23.0
3 326 161.21961911584083 23.0
3 327 161.2579787103405 23.0
3 328 161.29644539243841 23.0
3 329 161.33501953500834 23.0
3 330 161.3737015109241 23.0
3 331 161.41249169305945 23.0
3 332 161.4513904542882 18.0
3 333 161.4903981674841 23.0
3 334 161.529515205521 23.0
3 335 161.56874194127263 23.0
3 336 161.60807874761284 23.0
3 337 161.64752599741536 23.0
3 338 161.68708406355398 23.0
3 339 161.72675331890252 23.0
3 340 161.76653413633477 20.0
3 341 161.8064268887245 23.0
3 342 161.8464319489455 24.0
3 343 161.88654968987157 24.0
3 344 161.9267804843765 23.0
3 345 161.96712470533404 24.0
3 346 162.00758272561805 24.0
3 347 162.04815491810223 24.0
3 348 162.08884165566045 23.0
3 349 162.12964331116643 24.0
3 350 162.170560257494 24.0
3 351 162.21159286751697 24.0
3 352 162.25274151410906 24.0
3 353 162.29400657014412 18.0
3 354 162.3353884084959 23.0
3 355 162.37688740203822 23.0
3 356 162.41850392364483 23.0
3 357 162.46023834618956 23.0
3 358 162.50209104254614 23.0
3 359 162.54406238558843 23.0
3 360 162.5861527481902 23.0
3 361 162.6283625032252 23.0
3 362 162.67069202356723 23.0
3 363 162.7131416820901 23.0
3 364 162.7557118516676 23.0
3 365 162.79840290517348 23.0
3 366 162.84121521548158 23.0
3 367 162.88414915546565 24.0
3 368 162.9272050979995 24.0
3 369 162.97038341595692 24.0
3 370 163.01368448221166 24.0
3 371 163.05710866963756 24.0
3 372 163.10065635110837 24.0
3 373 163.1443278994979 24.0
3 374 163.18812368767993 24.0
3 375 163.23204408852826 24.0
3 376 163.27608947491666 24.0
3 377 163.32026021971893 24.0
3 378 163.36455669580886 24.0
3 379 163.40897927606022 24.0
3 380 163.45352833334684 25.0
3 381 163.49820424054246 24.0
3 382 163.54300737052088 24.0
3 383 163.5879380961559 24.0
3 384 163.63299679032133 25.0
3 385 163.67818382589093 23.0
3 386 163.7234995757385 23.0
3 387 163.76894441273777 24.0
3 388 163.81451870976264 24.0
3 389 163.8602228396868 23.0
3 390 163.9060571753841 24.0
3 391 163.95202208972827 24.0
3 392 163.99811795559316 24.0
3 393 164.04434514585253 24.0
3 394 164.09070403338015 24.0
3 395 164.13719499104985 24.0
3 396 164.1838183917354 24.0
3 397 164.23057460831058 24.0
3 398 164.27746401364917 24.0
3 399 164.32448698062495 24.0
3 400 164.37164388211178 24.0
3 401 164.41893509098338 24.0
3 402 164.46636098011354 24.0
3 403 164.51392192237608 24.0
3 404 164.5616182906448 24.0
3 405 164.6094504577934 19.0
3 406 164.65741879669577 24.0
3 407 164.70552368022567 24.0
3 408 164.75376548125683 24.0
3 409 164.80214457266314 24.0
3 410 164.8506613273183 25.0
3 411 164.89931611809615 24.0
3 412 164.94810931787043 25.0
3 413 164.997041299515 25.0
3 414 165.04611243590358 24.0
3 415 165.09532309991 24.0
3 416 165.14467366440803 24.0
3 417 165.19416450227146 24.0
3 418 165.24379598637407 24.0
3 419 165.29356848958966 24.0
3 420 165.34348238479203 24.0
3 421 165.39353804485495 24.0
3 422 165.44373584265222 24.0
3 423 165.49407615105764 24.0
3 424 165.54455934294495 24.0
3 425 165.595185791188 24.0
3 426 165.6459558686605 23.0
3 427 165.69686994823633 25.0
3 428 165.7479284027892 25.0
3 429 165.79913160519297 25.0
3 430 165.85047992832136 22.0
3 431 165.90197374504822 25.0
3 432 165.95361342824728 24.0
3 433 166.00539935079237 25.0
3 434 166.05733188555726 24.0
3 435 166.10941140541576 24.0
3 436 166.16163828324161 24.0
3 437 166.21401289190865 24.0
3 438 166.26653560429065 24.0
3 439 166.3192067932614 23.0
3 440 166.37202683169465 24.0
3 441 166.42499609246426 24.0
3 442 166.478114948444 23.0
3 443 166.53138377250758 25.0
3 444 166.58480293752888 23.0
3 445 166.63837281638166 25.0
3 446 166.69209378193972 24.0
3 447 166.7459662070768 25.0
3 448 166.79999046466673 24.0
3 449 166.85416692758332 24.0
3 450 166.90849596870032 24.0
3 451 166.96297796089152 23.0
3 452 167.0176132770307 24.0
3 453 167.0724022899917 24.0
3 454 167.12734537264822 25.0
3 455 167.18244289787413 24.0
3 456 167.23769523854318 24.0
3 457 167.29310276752918 23.0
3 458 167.34866585770592 24.0
3 459 167.40438488194715 23.0
3 460 167.4602602131267 25.0
3 461 167.51629222411833 25.0
3 462 167.57248128779582 22.0
3 463 167.628827777033 24.0
3 464 167.68533206470363 25.0
3 465 167.7419945236815 25.0
3 466 167.79881552684043 24.0
3 467 167.85579544705416 24.0
3 468 167.9129346571965 23.0
3 469 167.97023353014126 23.0
3 470 168.0276924387622 24.0
3 471 168.08531175593308 23.0
3 472 168.14309185452774 23.0
3 473 168.20103310741996 24.0
3 474 168.25913588748352 24.0
3 475 168.31740056759222 23.0
3 476 168.3758275206198 26.0
3 477 168.43441711944013 23.0
3 478 168.49316973692692 23.0
3 479 168.552085745954 24.0
3 480 168.61116551939514 24.0
3 481 168.67040943012415 24.0
3 482 168.72981785101481 23.0
3 483 168.78939115494092 24.0
3 484 168.84912971477624 24.0
3 485 168.90903390339457 24.0
3 486 168.9691040936697 24.0
3 487 169.0293406584754 26.0
3 488 169.0897439706855 24.0
3 489 169.15031440317378 22.0
3 490 169.211052328814 26.0
3 491 169.27195812047995 23.0
3 492 169.33303215104544 26.0
3 493 169.39427479338426 26.0
3 494 169.45568642037017 23.0
3 495 169.51726740487697 24.0
3 496 169.57901811977848 22.0
3 497 169.64093893794845 23.0
3 498 169.7030302322607 26.0
3 499 169.76529237558896 24.0
3 500 169.8277257408071 24.0
3 501 169.89033070078884 26.0
3 502 169.953107628408 24.0
3 503 170.01605689653834 24.0
3 504 170.0791788780537 23.0
3 505 170.14247394582785 24.0
3 506 170.20594247273453 24.0
3 507 170.26958483164762 24.0
3 508 170.3334013954408 23.0
3 509 170.39739253698795 24.0
3 510 170.46155862916282 24.0
3 511 170.52590004483918 24.0
3 512 170.59041715689085 24.0
3 513 170.6551103381916 23.0
3 514 170.71997996161522 23.0
3 515 170.78502640003552 24.0
3 516 170.85025002632628 23.0
3 517 170.91565121336126 23.0
3 518 170.98123033401427 23.0
3 519 171.0469877611591 24.0
3 520 171.11292386766954 24.0
3 521 171.17903902641936 18.0
3 522 171.2453336102824 22.0
3 523 171.31180799213237 22.0
3 524 171.3784625448431 22.0
3 525 171.4452976412884 23.0
3 526 171.51231365434202 24.0
3 527 171.57951095687778 25.0
3 528 171.64688992176943 23.0
3 529 171.7144509218908 26.0
3 530 171.78219433011566 24.0
3 531 171.85012051931778 24.0
3 532 171.918229862371 24.0
3 533 171.98652273214904 23.0
3 534 172.0549995015257 25.0
3 535 172.12366054337485 24.0
3 536 172.1925062305702 24.0
3 537 172.26153693598556 25.0
3 538 172.3307530324947 25.0
3 539 172.40015489297144 24.0
3 540 172.46974289028952 24.0
3 541 172.5395173973228 23.0
3 542 172.60947878694503 23.0
3 543 172.67962743202997 26.0
3 544 172.74996370545145 25.0
3 545 172.82048798008327 24.0
3 546 172.89120062879917 26.0
3 547 172.96210202447296 24.0
3 548 173.03319253997842 24.0
3 549 173.10447254818936 24.0
3 550 173.17594242197958 24.0
3 551 173.2476025342228 23.0
3 552 173.3194532577929 24.0
3 553 173.3914949655636 22.0
3 554 173.4637280304087 25.0
3 555 173.536152825202 26.0
3 556 173.6087697228173 24.0
3 557 173.6815790961284 23.0
3 558 173.754581318009 24.0
3 559 173.82777676133298 23.0
3 560 173.90116579897412 23.0
3 561 173.9747488038062 24.0
3 562 174.04852614870296 21.0
3 563 174.12249820653824 25.0
3 564 174.1966653501858 22.0
3 565 174.27102795251946 24.0
3 566 174.345586386413 23.0
3 567 174.4203410247402 24.0
3 568 174.49529224037482 23.0
3 569 174.5704404061907 25.0
3 570 174.64578589506158 24.0
3 571 174.7213290798613 21.0
3 572 174.7970703334636 24.0
3 573 174.8730100287423 24.0
3 574 174.9491485385712 23.0
3 575 175.02548623582402 23.0
3 576 175.10202349337465 23.0
3 577 175.17876068409677 24.0
3 578 175.25569818086424 24.0
3 579 175.33283635655084 26.0
3 580 175.41017558403036 22.0
3 581 175.48771623617654 22.0
3 582 175.56545868586323 24.0
3 583 175.64340330596417 23.0
3 584 175.7215504693532 22.0
3 585 175.79990054890408 24.0
3 586 175.8784539174906 25.0
3 587 175.9572109479865 25.0
3 588 176.03617201326566 24.0
3 589 176.1153374862018 23.0
3 590 176.19470773966876 24.0
3 591 176.27428314654028 22.0
3 592 176.35406407969018 23.0
3 593 176.43405091199224 25.0
3 594 176.51424401632022 26.0
3 595 176.59464376554797 25.0
3 596 176.67525053254923 23.0
3 597 176.75606469019777 24.0
3 598 176.83708661136745 25.0
3 599 176.918316668932 23.0
3 600 176.99975523576524 24.0
3 601 177.0814026847409 23.0
3 602 177.16325938873285 23.0
3 603 177.24532572061486 23.0
3 604 177.32760205326065 23.0
3 605 177.4100887595441 23.0
3 606 177.49278621233893 25.0
3 607 177.57569478451896 23.0
3 608 177.65881484895797 23.0
3 609 177.74214677852976 24.0
3 610 177.82569094610812 24.0
3 611 177.9094477245668 24.0
3 612 177.99341748677963 25.0
3 613 178.0776006056204 24.0
3 614 178.16199745396287 22.0
3 615 178.24660840468084 25.0
3 616 178.33143383064808 23.0
3 617 178.41647410473843 20.0
3 618 178.50172959982564 25.0
3 619 178.5872006887835 23.0
3 620 178.67288774448582 24.0
3 621 178.75879113980633 23.0
3 622 178.84491124761888 26.0
3 623 178.93124844079725 23.0
3 624 179.01780309221522 23.0
3 625 179.10457557474658 26.0
3 626 179.19156626126508 23.0
3 627 179.27877552464457 25.0
3 628 179.3662037377588 23.0
3 629 179.45385127348158 24.0
3 630 179.54171850468668 25.0
3 631 179.6298058042479 25.0
3 632 179.71811354503902 25.0
3 633 179.80664209993384 23.0
3 634 179.89539184180612 22.0
3 635 179.9843631435297 23.0
3 636 180.07355637797832 24.0
3 637 180.1629719180258 22.0
3 638 180.25261013654585 24.0
3 639 180.3424714064124 24.0
3 640 180.43255610049914 25.0
3 641 180.52286459167988 24.0
3 642 180.61339725282838 24.0
3 643 180.7041544568185 24.0
3 644 180.79513657652393 26.0
3 645 180.88634398481855 25.0
3 646 180.9777770545761 23.0
3 647 181.06943615867038 23.0
3 648 181.1613216699752 24.0
3 649 181.2534339613643 26.0
3 650 181.3457734057115 18.0
3 651 181.4383403758906 21.0
3 652 181.53113524477536 24.0
3 653 181.62415838523958 24.0
3 654 181.71741017015705 19.0
3 655 181.81089097240155 24.0
3 656 181.9046011648469 19.0
3 657 181.99854112036684 24.0
3 658 182.09271121183517 25.0
3 659 182.18711181212572 24.0
3 660 182.28174329411223 26.0
3 661 182.3766060306685 24.0
3 662 182.47170039466835 23.0
3 663 182.56702675898552 26.0
3 664 182.66258549649385 26.0
3 665 182.75837698006708 24.0
3 666 182.85440158257902 20.0
3 667 182.95065967690346 23.0
3 668 183.0471516359142 22.0
3 669 183.14387783248497 26.0
3 670 183.24083863948965 23.0
3 671 183.33803442980195 26.0
3 672 183.4354655762957 22.0
3 673 183.5331324518447 23.0
3 674 183.63103542932268 24.0
3 675 183.72917488160348 25.0
3 676 183.82755118156086 24.0
3 677 183.92616470206866 21.0
3 678 184.02501581600058 24.0
3 679 184.1241048962305 25.0
3 680 184.22343231563212 25.0
3 681 184.32299844707933 23.0
3 682 184.42280366344582 25.0
3 683 184.52284833760544 24.0
3 684 184.62313284243197 25.0
3 685 184.72365755079915 24.0
3 686 184.82442283558083 24.0
3 687 184.9254290696508 22.0
3 688 185.02667662588277 23.0
3 689 185.12816587715062 26.0
3 690 185.2298971963281 25.0
3 691 185.33187095628898 26.0
3 692 185.4340875299071 24.0
3 693 185.53654729005618 26.0
3 694 185.63925060961006 25.0
3 695 185.7421978614425 26.0
3 696 185.84538941842732 25.0
3 697 185.94882565343826 25.0
3 698 186.05250693934914 26.0
3 699 186.15643364903377 23.0
3 700 186.2606061553659 nan
3 701 186.36502483121933 nan
3 702 186.46969004946786 nan
3 703 186.57460218298527 nan
3 704 186.67976160464534 nan
3 705 186.78516868732186 nan
3 706 186.89082380388862 nan
3 707 186.99672732721945 nan
3 708 187.10287963018806 nan
3 709 187.2092810856683 nan
3 710 187.31593206653395 nan
3 711 187.42283294565874 nan
3 712 187.52998409591655 nan
3 713 187.6373858901811 nan
3 714 187.7450387013262 nan
3 715 187.85294290222566 nan
3 716 187.96109886575323 nan
3 717 188.0695069647827 nan
3 718 188.1781675721879 nan
3 719 188.28708106084258 nan
3 720 188.39624780362055 nan
3 721 188.5056681733956 nan
3 722 188.6153425430415 nan
3 723 188.72527128543203 nan
3 724 188.83545477344103 nan
3 725 188.94589337994222 nan
3 726 189.05658747780944 nan
3 727 189.16753743991646 nan
3 728 189.27874363913705 nan
3 729 189.39020644834505 nan
3 730 189.50192624041418 nan
3 731 189.61390338821826 nan
3 732 189.72613826463112 nan
3 733 189.8386312425265 nan
3 734 189.95138269477818 nan
3 735 190.06439299425998 nan
3 736 190.17766251384566 nan
3 737 190.29119162640905 nan
3 738 190.40498070482388 nan
3 739 190.519030121964 nan
3 740 190.63334025070316 nan
3 741 190.74791146391516 nan
3 742 190.86274413447376 nan
3 743 190.9778386352528 nan
3 744 191.09319533912605 nan
3 745 191.20881461896727 nan
3 746 191.32469684765027 nan
3 747 191.44084239804886 nan
3 748 191.55725164303678 nan
3 749 191.67392495548788 nan
3 750 191.79086270827588 nan
3 751 191.9080652742746 nan
3 752 192.02553302635783 nan
3 753 192.14326633739938 nan
3 754 192.261265580273 nan
3 755 192.3795311278525 nan
3 756 192.49806335301167 nan
3 757 192.6168626286243 nan
3 758 192.73592932756412 nan
3 759 192.855263822705 nan
3 760 192.9748664869207 nan
3 761 193.09473769308502 nan
3 762 193.2148778140717 nan
3 763 193.33528722275457 nan
3 764 193.45596629200742 nan
3 765 193.57691539470403 nan
3 766 193.6981349037182 nan
3 767 193.81962519192368 nan
3 768 193.94138663219428 nan
3 769 194.06341959740382 nan
3 770 194.18572446042606 nan
3 771 194.30830159413478 nan
3 772 194.43115137140376 nan
3 773 194.5542741651068 nan
3 774 194.67767034811772 nan
3 775 194.8013402933103 nan
3 776 194.92528437355827 nan
3 777 195.04950296173547 nan
3 778 195.17399643071568 nan
3 779 195.2987651533727 nan
3 780 195.42380950258027 nan
3 781 195.54912985121223 nan
3 782 195.67472657214236 nan
3 783 195.80060003824443 nan
3 784 195.92675062239223 nan
3 785 196.05317869745957 nan
3 786 196.17988463632025 nan
3 787 196.306868811848 nan
3 788 196.43413159691664 nan
3 789 196.56167336439995 nan
3 790 196.68949448717177 nan
3 791 196.8175953381058 nan
3 792 196.9459762900759 nan
3 793 197.07463771595582 nan
3 794 197.20357998861937 nan
3 795 197.33280348094033 nan
3 796 197.46230856579248 nan
3 797 197.59209561604962 nan
3 798 197.72216500458555 nan
3 799 197.85251710427406 nan
3 800 197.98315228798887 nan
3 801 198.11407092860384 nan
3 802 198.24527339899274 nan
3 803 198.37676007202936 nan
3 804 198.5085313205875 nan
3 805 198.64058751754092 nan
3 806 198.7729290357634 nan
3 807 198.9055562481288 nan
3 808 199.0384695275108 nan
3 809 199.1716692467833 nan
3 810 199.30515577882 nan
3 811 199.43892949649475 nan
3 812 199.5729907726813 nan
3 813 199.70733998025344 nan
3 814 199.841977492085 nan
3 815 199.97690368104972 nan
3 816 200.11211892002137 nan
3 817 200.24762358187382 nan
3 818 200.3834180394808 nan
3 819 200.51950266571612 nan
3 820 200.65587783345356 nan
3 821 200.79254391556688 nan
3 822 200.92950128492993 nan
3 823 201.06675031441642 nan
3 824 201.20429137690024 nan
3 825 201.34212484525509 nan
3 826 201.4802510923548 nan
3 827 201.61867049107315 nan
3 828 201.7573834142839 nan
3 829 201.8963902348609 nan
3 830 202.03569132567787 nan
3 831 202.17528705960865 nan
3 832 202.315177809527 nan
3 833 202.45536394830674 nan
3 834 202.59584584882163 nan
3 835 202.73662388394544 nan
3 836 202.877698426552 nan
3 837 203.0190698495151 nan
3 838 203.1607385257085 nan
3 839 203.30270482800597 nan
3 840 203.44496912928136 nan
3 841 203.58753180240842 nan
3 842 203.7303932202609 nan
3 843 203.8735537557127 nan
3 844 204.0170137816375 nan
3 845 204.16077367090915 nan
3 846 204.3048337964014 nan
3 847 204.44919453098805 nan
3 848 204.59385624754293 nan
3 849 204.73881931893976 nan
3 850 204.88408411805239 nan
3 851 205.02965101775453 nan
3 852 205.17552039092004 nan
3 853 205.3216926104227 nan
3 854 205.4681680491363 nan
3 855 205.61494707993458 nan
3 856 205.76203007569137 nan
3 857 205.90941740928045 nan
3 858 206.0571094535756 nan
3 859 206.20510658145062 nan
3 860 206.3534091657793 nan
3 861 206.50201757943543 nan
3 862 206.6509321952928 nan
3 863 206.80015338622516 nan
3 864 206.9496815251063 nan
3 865 207.09951698481012 nan
3 866 207.2496601382103 nan
3 867 207.40011135818062 nan
3 868 207.55087101759491 nan
3 869 207.70193948932695 nan
3 870 207.85331714625056 nan
3 871 208.00500436123946 nan
3 872 208.15700150716748 nan
3 873 208.3093089569084 nan
3 874 208.46192708333604 nan
3 875 208.61485625932414 nan
3 876 208.7680968577465 nan
3 877 208.92164925147694 nan
3 878 209.07551381338922 nan
3 879 209.22969091635713 nan
3 880 209.38418093325447 nan
3 881 209.538984236955 nan
3 882 209.69410120033254 nan
3 883 209.84953219626087 nan
3 884 210.00527759761377 nan
3 885 210.16133777726503 nan
3 886 210.31771310808847 nan
